  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    1.0000000000000000e+01
  1.0000000000000000e+01    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  9.9999999999999929e+00   -9.9999999999999929e+00    0.0000000000000000e+00    9.9999999999999929e+00
  9.9999999999999929e+00    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000004e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  1.0000000000000002e+01   -1.0000000000000002e+01    0.0000000000000000e+00    9.9999999999999911e+00
  1.0000000000000002e+01    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  1.0000000000000002e+01   -1.0000000000000002e+01    0.0000000000000000e+00    9.9999999999999911e+00
  1.0000000000000002e+01    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    9.9999999999999911e+00
  9.9999999999999911e+00    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    9.9999999999999911e+00
  9.9999999999999911e+00    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000014e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    9.9999999999999893e+00
  9.9999999999999893e+00    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000014e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999929e+00   -9.9999999999999929e+00    0.0000000000000000e+00    9.9999999999999929e+00
  9.9999999999999929e+00    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999929e+00   -9.9999999999999929e+00    0.0000000000000000e+00    9.9999999999999929e+00
  9.9999999999999929e+00    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000014e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999858e+00   -9.9999999999999858e+00    0.0000000000000000e+00    9.9999999999999858e+00
  9.9999999999999858e+00    0.0000000000000000e+00   -9.9999999999999858e+00    9.9999999999999858e+00
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    1.0000000000000002e+01
  1.0000000000000014e+01    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    1.0000000000000002e+01
  1.0000000000000014e+01    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    1.0000000000000000e+01
  1.0000000000000000e+01    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  9.9999999999999929e+00   -9.9999999999999929e+00    0.0000000000000000e+00    9.9999999999999929e+00
  9.9999999999999929e+00    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  1.0000000000000000e+01   -1.0000000000000000e+01    0.0000000000000000e+00    9.9999999999999893e+00
  1.0000000000000000e+01    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000004e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  1.0000000000000002e+01   -1.0000000000000002e+01    0.0000000000000000e+00    9.9999999999999911e+00
  1.0000000000000002e+01    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  1.0000000000000002e+01   -1.0000000000000002e+01    0.0000000000000000e+00    9.9999999999999911e+00
  1.0000000000000002e+01    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    9.9999999999999911e+00
  9.9999999999999911e+00    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    9.9999999999999911e+00
  9.9999999999999911e+00    0.0000000000000000e+00   -9.9999999999999911e+00    9.9999999999999911e+00
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000014e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    9.9999999999999893e+00
  9.9999999999999893e+00    0.0000000000000000e+00   -9.9999999999999893e+00    9.9999999999999893e+00
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000014e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999929e+00   -9.9999999999999929e+00    0.0000000000000000e+00    9.9999999999999929e+00
  9.9999999999999929e+00    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999929e+00   -9.9999999999999929e+00    0.0000000000000000e+00    9.9999999999999929e+00
  9.9999999999999929e+00    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    9.9999999999999929e+00
  1.0000000000000014e+01    0.0000000000000000e+00   -9.9999999999999929e+00    9.9999999999999929e+00
  9.9999999999999858e+00   -9.9999999999999858e+00    0.0000000000000000e+00    9.9999999999999858e+00
  9.9999999999999858e+00    0.0000000000000000e+00   -9.9999999999999858e+00    9.9999999999999858e+00
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    1.0000000000000002e+01
  1.0000000000000014e+01    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    1.0000000000000002e+01
  1.0000000000000014e+01    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  1.0000000000000004e+01   -1.0000000000000004e+01    0.0000000000000000e+00    1.0000000000000004e+01
  1.0000000000000004e+01    0.0000000000000000e+00   -1.0000000000000004e+01    1.0000000000000004e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999911e+00   -9.9999999999999911e+00    0.0000000000000000e+00    1.0000000000000002e+01
  9.9999999999999911e+00    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  1.0000000000000014e+01   -1.0000000000000014e+01    0.0000000000000000e+00    1.0000000000000002e+01
  1.0000000000000014e+01    0.0000000000000000e+00   -1.0000000000000002e+01    1.0000000000000002e+01
  9.9999999999999893e+00   -9.9999999999999893e+00    0.0000000000000000e+00    1.0000000000000000e+01
  9.9999999999999893e+00    0.0000000000000000e+00   -1.0000000000000000e+01    1.0000000000000000e+01
  1.0000000000000016e+01   -1.0000000000000016e+01    0.0000000000000000e+00    1.0000000000000005e+01
  1.0000000000000016e+01    0.0000000000000000e+00   -1.0000000000000005e+01    1.0000000000000005e+01
